"ID"	"Module.Assignment"	"New.Module.Assignment"
"472"	"Zt09_chr_1_00557"	"red"	"M6"
"473"	"Zt09_chr_1_00558"	"pink"	"M8"
"474"	"Zt09_chr_1_00559"	"greenyellow"	"M11"
"475"	"Zt09_chr_1_00560"	"darkred"	"M21"
"476"	"Zt09_chr_1_00561"	"lightcyan"	"M16"
"477"	"Zt09_chr_1_00563"	"grey"	"M0"
"478"	"Zt09_chr_1_00564"	"salmon"	"M13"
"479"	"Zt09_chr_1_00565"	"grey"	"M0"
"480"	"Zt09_chr_1_00566"	"blue"	"M2"
"481"	"Zt09_chr_1_00567"	"green"	"M5"
"482"	"Zt09_chr_1_00568"	"blue"	"M2"
"483"	"Zt09_chr_1_00569"	"grey"	"M0"
"484"	"Zt09_chr_1_00570"	"turquoise"	"M1"
"485"	"Zt09_chr_1_00573"	"grey"	"M0"
"486"	"Zt09_chr_1_00574"	"green"	"M5"
"487"	"Zt09_chr_1_00575"	"green"	"M5"
"488"	"Zt09_chr_1_00576"	"salmon"	"M13"
"489"	"Zt09_chr_1_00577"	"green"	"M5"
"490"	"Zt09_chr_1_00578"	"midnightblue"	"M15"
"491"	"Zt09_chr_1_00579"	"grey"	"M0"
"492"	"Zt09_chr_1_00580"	"grey"	"M0"
"493"	"Zt09_chr_1_00582"	"blue"	"M2"
"494"	"Zt09_chr_1_00583"	"brown"	"M3"
"495"	"Zt09_chr_1_00584"	"brown"	"M3"
"496"	"Zt09_chr_1_00585"	"greenyellow"	"M11"
"497"	"Zt09_chr_1_00586"	"red"	"M6"
"498"	"Zt09_chr_1_00587"	"cyan"	"M14"
"499"	"Zt09_chr_1_00588"	"grey"	"M0"
"500"	"Zt09_chr_1_00589"	"midnightblue"	"M15"
"501"	"Zt09_chr_1_00590"	"darkgrey"	"M24"
"502"	"Zt09_chr_1_00591"	"lightcyan"	"M16"
"503"	"Zt09_chr_1_00593"	"grey"	"M0"
"504"	"Zt09_chr_1_00594"	"midnightblue"	"M15"
"505"	"Zt09_chr_1_00595"	"brown"	"M3"
"506"	"Zt09_chr_1_00596"	"midnightblue"	"M15"
"507"	"Zt09_chr_1_00597"	"green"	"M5"
"508"	"Zt09_chr_1_00599"	"red"	"M6"
"509"	"Zt09_chr_1_00600"	"darkorange"	"M26"
"510"	"Zt09_chr_1_00601"	"midnightblue"	"M15"
"511"	"Zt09_chr_1_00602"	"brown"	"M3"
"512"	"Zt09_chr_1_00603"	"pink"	"M8"
"513"	"Zt09_chr_1_00604"	"grey"	"M0"
"514"	"Zt09_chr_1_00605"	"brown"	"M3"
"515"	"Zt09_chr_1_00606"	"blue"	"M2"
"516"	"Zt09_chr_1_00607"	"green"	"M5"
"517"	"Zt09_chr_1_00608"	"blue"	"M2"
"518"	"Zt09_chr_1_00609"	"pink"	"M8"
"519"	"Zt09_chr_1_00610"	"midnightblue"	"M15"
"520"	"Zt09_chr_1_00611"	"blue"	"M2"
"521"	"Zt09_chr_1_00612"	"purple"	"M10"
"522"	"Zt09_chr_1_00613"	"green"	"M5"
"523"	"Zt09_chr_1_00614"	"green"	"M5"
"524"	"Zt09_chr_1_00615"	"blue"	"M2"
"525"	"Zt09_chr_1_00616"	"red"	"M6"
"526"	"Zt09_chr_1_00617"	"blue"	"M2"
"527"	"Zt09_chr_1_00618"	"midnightblue"	"M15"
"528"	"Zt09_chr_1_00619"	"salmon"	"M13"
"529"	"Zt09_chr_1_00620"	"pink"	"M8"
"530"	"Zt09_chr_1_00621"	"grey"	"M0"
"531"	"Zt09_chr_1_00622"	"green"	"M5"
"532"	"Zt09_chr_1_00623"	"grey"	"M0"
"533"	"Zt09_chr_1_00625"	"midnightblue"	"M15"
"534"	"Zt09_chr_1_00626"	"pink"	"M8"
"535"	"Zt09_chr_1_00627"	"brown"	"M3"
"536"	"Zt09_chr_1_00628"	"green"	"M5"
"537"	"Zt09_chr_1_00629"	"grey"	"M0"
"538"	"Zt09_chr_1_00630"	"green"	"M5"
"539"	"Zt09_chr_1_00631"	"grey"	"M0"
"540"	"Zt09_chr_1_00633"	"red"	"M6"
"541"	"Zt09_chr_1_00634"	"blue"	"M2"
"542"	"Zt09_chr_1_00635"	"blue"	"M2"
"543"	"Zt09_chr_1_00636"	"turquoise"	"M1"
"544"	"Zt09_chr_1_00637"	"brown"	"M3"
"545"	"Zt09_chr_1_00638"	"grey"	"M0"
"546"	"Zt09_chr_1_00639"	"green"	"M5"
"547"	"Zt09_chr_1_00640"	"green"	"M5"
"548"	"Zt09_chr_1_00641"	"grey"	"M0"
"549"	"Zt09_chr_1_00642"	"grey"	"M0"
"550"	"Zt09_chr_1_00643"	"blue"	"M2"
"551"	"Zt09_chr_1_00644"	"blue"	"M2"
"552"	"Zt09_chr_1_00645"	"grey"	"M0"
"553"	"Zt09_chr_1_00646"	"darkorange"	"M26"
"554"	"Zt09_chr_1_00647"	"salmon"	"M13"
"555"	"Zt09_chr_1_00648"	"darkgreen"	"M22"
"556"	"Zt09_chr_1_00649"	"lightgreen"	"M18"
"557"	"Zt09_chr_1_00650"	"darkred"	"M21"
"558"	"Zt09_chr_1_00652"	"grey"	"M0"
"559"	"Zt09_chr_1_00653"	"brown"	"M3"
"560"	"Zt09_chr_1_00654"	"pink"	"M8"
"561"	"Zt09_chr_1_00656"	"darkturquoise"	"M23"
"562"	"Zt09_chr_1_00657"	"red"	"M6"
"563"	"Zt09_chr_1_00658"	"grey"	"M0"
"564"	"Zt09_chr_1_00659"	"turquoise"	"M1"
"565"	"Zt09_chr_1_00660"	"greenyellow"	"M11"
"566"	"Zt09_chr_1_00661"	"greenyellow"	"M11"
"567"	"Zt09_chr_1_00662"	"grey"	"M0"
"568"	"Zt09_chr_1_00663"	"turquoise"	"M1"
"569"	"Zt09_chr_1_00664"	"darkgreen"	"M22"
"570"	"Zt09_chr_1_00665"	"turquoise"	"M1"
"571"	"Zt09_chr_1_00666"	"midnightblue"	"M15"
"572"	"Zt09_chr_1_00667"	"brown"	"M3"
"573"	"Zt09_chr_1_00668"	"lightgreen"	"M18"
"574"	"Zt09_chr_1_00669"	"grey"	"M0"
"575"	"Zt09_chr_1_00670"	"lightcyan"	"M16"
"576"	"Zt09_chr_1_00671"	"grey"	"M0"
"577"	"Zt09_chr_1_00673"	"brown"	"M3"
"578"	"Zt09_chr_1_00674"	"brown"	"M3"
"579"	"Zt09_chr_1_00675"	"brown"	"M3"
"580"	"Zt09_chr_1_00676"	"grey"	"M0"
"581"	"Zt09_chr_1_00677"	"darkred"	"M21"
"582"	"Zt09_chr_1_00678"	"darkgreen"	"M22"
"583"	"Zt09_chr_1_00679"	"green"	"M5"
"584"	"Zt09_chr_1_00680"	"lightgreen"	"M18"
"585"	"Zt09_chr_1_00681"	"grey"	"M0"
"586"	"Zt09_chr_1_00682"	"pink"	"M8"
"587"	"Zt09_chr_1_00686"	"green"	"M5"
"588"	"Zt09_chr_1_00687"	"pink"	"M8"
"589"	"Zt09_chr_1_00688"	"green"	"M5"
"590"	"Zt09_chr_1_00689"	"green"	"M5"
"591"	"Zt09_chr_1_00690"	"green"	"M5"
"592"	"Zt09_chr_1_00691"	"green"	"M5"
"593"	"Zt09_chr_1_00692"	"grey"	"M0"
"594"	"Zt09_chr_1_00693"	"turquoise"	"M1"
"595"	"Zt09_chr_1_00694"	"grey"	"M0"
"596"	"Zt09_chr_1_00695"	"green"	"M5"
"597"	"Zt09_chr_1_00696"	"blue"	"M2"
"598"	"Zt09_chr_1_00697"	"grey"	"M0"
"599"	"Zt09_chr_1_00698"	"grey"	"M0"
"600"	"Zt09_chr_1_00699"	"grey"	"M0"
"601"	"Zt09_chr_1_00700"	"greenyellow"	"M11"
"602"	"Zt09_chr_1_00701"	"grey"	"M0"
"603"	"Zt09_chr_1_00702"	"turquoise"	"M1"
"604"	"Zt09_chr_1_00703"	"green"	"M5"
"605"	"Zt09_chr_1_00704"	"green"	"M5"
"606"	"Zt09_chr_1_00705"	"red"	"M6"
"607"	"Zt09_chr_1_00706"	"blue"	"M2"
"608"	"Zt09_chr_1_00707"	"brown"	"M3"
"609"	"Zt09_chr_1_00708"	"lightcyan"	"M16"
"610"	"Zt09_chr_1_00709"	"green"	"M5"
"611"	"Zt09_chr_1_00710"	"grey"	"M0"
"612"	"Zt09_chr_1_00712"	"turquoise"	"M1"
"613"	"Zt09_chr_1_00714"	"turquoise"	"M1"
"614"	"Zt09_chr_1_00715"	"darkgrey"	"M24"
"615"	"Zt09_chr_1_00716"	"darkgrey"	"M24"
"616"	"Zt09_chr_1_00717"	"grey"	"M0"
"617"	"Zt09_chr_1_00718"	"brown"	"M3"
"618"	"Zt09_chr_1_00719"	"salmon"	"M13"
"619"	"Zt09_chr_1_00720"	"purple"	"M10"
"620"	"Zt09_chr_1_00722"	"midnightblue"	"M15"
"621"	"Zt09_chr_1_00723"	"green"	"M5"
"622"	"Zt09_chr_1_00724"	"grey"	"M0"
"623"	"Zt09_chr_1_00725"	"turquoise"	"M1"
"624"	"Zt09_chr_1_00726"	"grey"	"M0"
"625"	"Zt09_chr_1_00727"	"green"	"M5"
"626"	"Zt09_chr_1_00728"	"grey"	"M0"
"627"	"Zt09_chr_1_00729"	"greenyellow"	"M11"
"628"	"Zt09_chr_1_00730"	"grey"	"M0"
"629"	"Zt09_chr_1_00731"	"blue"	"M2"
"630"	"Zt09_chr_1_00732"	"pink"	"M8"
"631"	"Zt09_chr_1_00733"	"grey"	"M0"
"632"	"Zt09_chr_1_00734"	"grey"	"M0"
"633"	"Zt09_chr_1_00735"	"lightgreen"	"M18"
"634"	"Zt09_chr_1_00736"	"brown"	"M3"
"635"	"Zt09_chr_1_00737"	"blue"	"M2"
"636"	"Zt09_chr_1_00738"	"grey"	"M0"
"637"	"Zt09_chr_1_00739"	"grey"	"M0"
"638"	"Zt09_chr_1_00740"	"blue"	"M2"
"639"	"Zt09_chr_1_00741"	"red"	"M6"
"640"	"Zt09_chr_1_00742"	"cyan"	"M14"
"641"	"Zt09_chr_1_00743"	"grey"	"M0"
"642"	"Zt09_chr_1_00744"	"green"	"M5"
"643"	"Zt09_chr_1_00745"	"green"	"M5"
"644"	"Zt09_chr_1_00746"	"grey"	"M0"
"645"	"Zt09_chr_1_00747"	"blue"	"M2"
"646"	"Zt09_chr_1_00748"	"grey"	"M0"
"647"	"Zt09_chr_1_00749"	"midnightblue"	"M15"
"648"	"Zt09_chr_1_00750"	"turquoise"	"M1"
"649"	"Zt09_chr_1_00751"	"greenyellow"	"M11"
"650"	"Zt09_chr_1_00753"	"green"	"M5"
"651"	"Zt09_chr_1_00754"	"blue"	"M2"
"652"	"Zt09_chr_1_00755"	"blue"	"M2"
"653"	"Zt09_chr_1_00756"	"green"	"M5"
"654"	"Zt09_chr_1_00758"	"blue"	"M2"
"655"	"Zt09_chr_1_00759"	"red"	"M6"
"656"	"Zt09_chr_1_00760"	"blue"	"M2"
"657"	"Zt09_chr_1_00761"	"blue"	"M2"
"658"	"Zt09_chr_1_00762"	"pink"	"M8"
"659"	"Zt09_chr_1_00763"	"green"	"M5"
"660"	"Zt09_chr_1_00764"	"green"	"M5"
"661"	"Zt09_chr_1_00765"	"green"	"M5"
"662"	"Zt09_chr_1_00766"	"lightgreen"	"M18"
"663"	"Zt09_chr_1_00767"	"darkturquoise"	"M23"
"664"	"Zt09_chr_1_00769"	"grey"	"M0"
"665"	"Zt09_chr_1_00770"	"midnightblue"	"M15"
"666"	"Zt09_chr_1_00771"	"green"	"M5"
"667"	"Zt09_chr_1_00772"	"grey"	"M0"
"668"	"Zt09_chr_1_00773"	"grey"	"M0"
"669"	"Zt09_chr_1_00774"	"turquoise"	"M1"
"670"	"Zt09_chr_1_00775"	"grey"	"M0"
"671"	"Zt09_chr_1_00776"	"turquoise"	"M1"
"672"	"Zt09_chr_1_00777"	"grey"	"M0"
"673"	"Zt09_chr_1_00778"	"grey"	"M0"
"674"	"Zt09_chr_1_00779"	"grey"	"M0"
"675"	"Zt09_chr_1_00780"	"blue"	"M2"
"676"	"Zt09_chr_1_00781"	"green"	"M5"
"677"	"Zt09_chr_1_00782"	"blue"	"M2"
"678"	"Zt09_chr_1_00783"	"grey"	"M0"
"679"	"Zt09_chr_1_00784"	"blue"	"M2"
"680"	"Zt09_chr_1_00785"	"blue"	"M2"
"681"	"Zt09_chr_1_00786"	"turquoise"	"M1"
"682"	"Zt09_chr_1_00787"	"grey"	"M0"
"683"	"Zt09_chr_1_00788"	"red"	"M6"
"684"	"Zt09_chr_1_00789"	"blue"	"M2"
"685"	"Zt09_chr_1_00790"	"midnightblue"	"M15"
"686"	"Zt09_chr_1_00791"	"turquoise"	"M1"
"687"	"Zt09_chr_1_00792"	"lightcyan"	"M16"
"688"	"Zt09_chr_1_00793"	"turquoise"	"M1"
"689"	"Zt09_chr_1_00794"	"grey"	"M0"
"690"	"Zt09_chr_1_00795"	"green"	"M5"
"691"	"Zt09_chr_1_00796"	"grey"	"M0"
"692"	"Zt09_chr_1_00797"	"darkorange"	"M26"
"693"	"Zt09_chr_1_00798"	"grey"	"M0"
"694"	"Zt09_chr_1_00799"	"blue"	"M2"
"695"	"Zt09_chr_1_00800"	"purple"	"M10"
"696"	"Zt09_chr_1_00801"	"turquoise"	"M1"
"697"	"Zt09_chr_1_00802"	"green"	"M5"
"698"	"Zt09_chr_1_00803"	"green"	"M5"
"699"	"Zt09_chr_1_00804"	"green"	"M5"
"700"	"Zt09_chr_1_00805"	"turquoise"	"M1"
"701"	"Zt09_chr_1_00806"	"midnightblue"	"M15"
"702"	"Zt09_chr_1_00807"	"grey"	"M0"
"703"	"Zt09_chr_1_00808"	"brown"	"M3"
"704"	"Zt09_chr_1_00809"	"brown"	"M3"
"705"	"Zt09_chr_1_00810"	"grey"	"M0"
"706"	"Zt09_chr_1_00811"	"greenyellow"	"M11"
"707"	"Zt09_chr_1_00812"	"brown"	"M3"
"708"	"Zt09_chr_1_00813"	"midnightblue"	"M15"
"709"	"Zt09_chr_1_00814"	"turquoise"	"M1"
"710"	"Zt09_chr_1_00815"	"grey"	"M0"
"711"	"Zt09_chr_1_00816"	"purple"	"M10"
"712"	"Zt09_chr_1_00817"	"darkred"	"M21"
"713"	"Zt09_chr_1_00818"	"brown"	"M3"
"714"	"Zt09_chr_1_00819"	"grey"	"M0"
"715"	"Zt09_chr_1_00820"	"pink"	"M8"
"716"	"Zt09_chr_1_00821"	"salmon"	"M13"
"717"	"Zt09_chr_1_00822"	"blue"	"M2"
"718"	"Zt09_chr_1_00823"	"green"	"M5"
"719"	"Zt09_chr_1_00824"	"turquoise"	"M1"
"720"	"Zt09_chr_1_00830"	"blue"	"M2"
"721"	"Zt09_chr_1_00831"	"pink"	"M8"
"722"	"Zt09_chr_1_00832"	"cyan"	"M14"
"723"	"Zt09_chr_1_00833"	"red"	"M6"
"724"	"Zt09_chr_1_00835"	"purple"	"M10"
"725"	"Zt09_chr_1_00836"	"purple"	"M10"
"726"	"Zt09_chr_1_00837"	"greenyellow"	"M11"
"727"	"Zt09_chr_1_00838"	"grey"	"M0"
"728"	"Zt09_chr_1_00839"	"purple"	"M10"
"729"	"Zt09_chr_1_00840"	"green"	"M5"
"730"	"Zt09_chr_1_00841"	"green"	"M5"
"731"	"Zt09_chr_1_00842"	"darkred"	"M21"
"732"	"Zt09_chr_1_00843"	"green"	"M5"
"733"	"Zt09_chr_1_00844"	"grey"	"M0"
"734"	"Zt09_chr_1_00845"	"grey"	"M0"
"735"	"Zt09_chr_1_00846"	"pink"	"M8"
"736"	"Zt09_chr_1_00847"	"pink"	"M8"
"737"	"Zt09_chr_1_00848"	"green"	"M5"
"738"	"Zt09_chr_1_00849"	"lightgreen"	"M18"
"739"	"Zt09_chr_1_00850"	"brown"	"M3"
"740"	"Zt09_chr_1_00851"	"red"	"M6"
"741"	"Zt09_chr_1_00852"	"green"	"M5"
"742"	"Zt09_chr_1_00853"	"green"	"M5"
"743"	"Zt09_chr_1_00854"	"darkgreen"	"M22"
"744"	"Zt09_chr_1_00855"	"grey"	"M0"
"745"	"Zt09_chr_1_00856"	"turquoise"	"M1"
"746"	"Zt09_chr_1_00857"	"lightcyan"	"M16"
"747"	"Zt09_chr_1_00858"	"pink"	"M8"
"748"	"Zt09_chr_1_00859"	"grey"	"M0"
"749"	"Zt09_chr_1_00860"	"purple"	"M10"
"750"	"Zt09_chr_1_00861"	"darkred"	"M21"
"751"	"Zt09_chr_1_00862"	"blue"	"M2"
"752"	"Zt09_chr_1_00863"	"brown"	"M3"
"753"	"Zt09_chr_1_00864"	"greenyellow"	"M11"
"754"	"Zt09_chr_1_00865"	"lightcyan"	"M16"
"755"	"Zt09_chr_1_00866"	"grey"	"M0"
"756"	"Zt09_chr_1_00867"	"turquoise"	"M1"
"757"	"Zt09_chr_1_00868"	"grey"	"M0"
"758"	"Zt09_chr_1_00869"	"salmon"	"M13"
"759"	"Zt09_chr_1_00870"	"salmon"	"M13"
"760"	"Zt09_chr_1_00871"	"grey"	"M0"
"761"	"Zt09_chr_1_00872"	"grey"	"M0"
"762"	"Zt09_chr_1_00873"	"midnightblue"	"M15"
"763"	"Zt09_chr_1_00874"	"green"	"M5"
"764"	"Zt09_chr_1_00875"	"lightcyan"	"M16"
"765"	"Zt09_chr_1_00876"	"midnightblue"	"M15"
"766"	"Zt09_chr_1_00877"	"turquoise"	"M1"
"767"	"Zt09_chr_1_00878"	"grey"	"M0"
"768"	"Zt09_chr_1_00879"	"pink"	"M8"
"769"	"Zt09_chr_1_00880"	"grey"	"M0"
"770"	"Zt09_chr_1_00881"	"grey"	"M0"
"771"	"Zt09_chr_1_00882"	"darkorange"	"M26"
"772"	"Zt09_chr_1_00883"	"blue"	"M2"
"773"	"Zt09_chr_1_00884"	"turquoise"	"M1"
"774"	"Zt09_chr_1_00885"	"green"	"M5"
"775"	"Zt09_chr_1_00886"	"grey"	"M0"
"776"	"Zt09_chr_1_00887"	"darkgrey"	"M24"
"777"	"Zt09_chr_1_00888"	"cyan"	"M14"
"778"	"Zt09_chr_1_00889"	"grey"	"M0"
"779"	"Zt09_chr_1_00890"	"red"	"M6"
"780"	"Zt09_chr_1_00892"	"grey"	"M0"
"781"	"Zt09_chr_1_00893"	"midnightblue"	"M15"
"782"	"Zt09_chr_1_00894"	"darkred"	"M21"
"783"	"Zt09_chr_1_00895"	"green"	"M5"
"784"	"Zt09_chr_1_00896"	"grey"	"M0"
"785"	"Zt09_chr_1_00897"	"purple"	"M10"
"786"	"Zt09_chr_1_00898"	"blue"	"M2"
"787"	"Zt09_chr_1_00899"	"red"	"M6"
"788"	"Zt09_chr_1_00900"	"grey"	"M0"
"789"	"Zt09_chr_1_00901"	"darkgreen"	"M22"
"790"	"Zt09_chr_1_00902"	"grey"	"M0"
"791"	"Zt09_chr_1_00903"	"purple"	"M10"
"792"	"Zt09_chr_1_00904"	"blue"	"M2"
"793"	"Zt09_chr_1_00905"	"midnightblue"	"M15"
"794"	"Zt09_chr_1_00906"	"grey"	"M0"
"795"	"Zt09_chr_1_00907"	"purple"	"M10"
"796"	"Zt09_chr_1_00908"	"grey"	"M0"
"797"	"Zt09_chr_1_00909"	"pink"	"M8"
"798"	"Zt09_chr_1_00910"	"blue"	"M2"
"799"	"Zt09_chr_1_00911"	"blue"	"M2"
"800"	"Zt09_chr_1_00912"	"green"	"M5"
"801"	"Zt09_chr_1_00913"	"darkgreen"	"M22"
"802"	"Zt09_chr_1_00914"	"purple"	"M10"
"803"	"Zt09_chr_1_00915"	"midnightblue"	"M15"
"804"	"Zt09_chr_1_00916"	"blue"	"M2"
"805"	"Zt09_chr_1_00917"	"grey"	"M0"
"806"	"Zt09_chr_1_00918"	"greenyellow"	"M11"
"807"	"Zt09_chr_1_00919"	"green"	"M5"
"808"	"Zt09_chr_1_00920"	"turquoise"	"M1"
"809"	"Zt09_chr_1_00921"	"green"	"M5"
"810"	"Zt09_chr_1_00922"	"blue"	"M2"
"811"	"Zt09_chr_1_00923"	"blue"	"M2"
"812"	"Zt09_chr_1_00924"	"blue"	"M2"
"813"	"Zt09_chr_1_00925"	"turquoise"	"M1"
"814"	"Zt09_chr_1_00926"	"greenyellow"	"M11"
"815"	"Zt09_chr_1_00927"	"lightcyan"	"M16"
"816"	"Zt09_chr_1_00928"	"brown"	"M3"
"817"	"Zt09_chr_1_00929"	"midnightblue"	"M15"
"818"	"Zt09_chr_1_00930"	"blue"	"M2"
"819"	"Zt09_chr_1_00931"	"turquoise"	"M1"
"820"	"Zt09_chr_1_00932"	"blue"	"M2"
"821"	"Zt09_chr_1_00933"	"grey"	"M0"
"822"	"Zt09_chr_1_00934"	"red"	"M6"
"823"	"Zt09_chr_1_00935"	"greenyellow"	"M11"
"824"	"Zt09_chr_1_00936"	"grey"	"M0"
"825"	"Zt09_chr_1_00937"	"red"	"M6"
"826"	"Zt09_chr_1_00938"	"brown"	"M3"
"827"	"Zt09_chr_1_00940"	"blue"	"M2"
"828"	"Zt09_chr_1_00941"	"lightcyan"	"M16"
"829"	"Zt09_chr_1_00942"	"grey"	"M0"
"830"	"Zt09_chr_1_00943"	"grey"	"M0"
"831"	"Zt09_chr_1_00944"	"darkgreen"	"M22"
"832"	"Zt09_chr_1_00945"	"grey"	"M0"
"833"	"Zt09_chr_1_00946"	"pink"	"M8"
"834"	"Zt09_chr_1_00947"	"turquoise"	"M1"
"835"	"Zt09_chr_1_00948"	"purple"	"M10"
"836"	"Zt09_chr_1_00949"	"green"	"M5"
"837"	"Zt09_chr_1_00950"	"green"	"M5"
"838"	"Zt09_chr_1_00951"	"blue"	"M2"
"839"	"Zt09_chr_1_00952"	"blue"	"M2"
"840"	"Zt09_chr_1_00953"	"green"	"M5"
"841"	"Zt09_chr_1_00954"	"green"	"M5"
"842"	"Zt09_chr_1_00955"	"green"	"M5"
"843"	"Zt09_chr_1_00956"	"brown"	"M3"
"844"	"Zt09_chr_1_00958"	"turquoise"	"M1"
"845"	"Zt09_chr_1_00959"	"grey"	"M0"
"846"	"Zt09_chr_1_00960"	"pink"	"M8"
"847"	"Zt09_chr_1_00961"	"grey"	"M0"
"848"	"Zt09_chr_1_00962"	"grey"	"M0"
"849"	"Zt09_chr_1_00963"	"turquoise"	"M1"
"850"	"Zt09_chr_1_00964"	"red"	"M6"
"851"	"Zt09_chr_1_00965"	"midnightblue"	"M15"
"852"	"Zt09_chr_1_00966"	"midnightblue"	"M15"
"853"	"Zt09_chr_1_00967"	"grey"	"M0"
"854"	"Zt09_chr_1_00968"	"pink"	"M8"
"855"	"Zt09_chr_1_00969"	"midnightblue"	"M15"
"856"	"Zt09_chr_1_00970"	"brown"	"M3"
"857"	"Zt09_chr_1_00971"	"red"	"M6"
"858"	"Zt09_chr_1_00972"	"pink"	"M8"
"859"	"Zt09_chr_1_00973"	"lightcyan"	"M16"
"860"	"Zt09_chr_1_00974"	"salmon"	"M13"
"861"	"Zt09_chr_1_00975"	"grey"	"M0"
"862"	"Zt09_chr_1_00976"	"turquoise"	"M1"
"863"	"Zt09_chr_1_00977"	"turquoise"	"M1"
"864"	"Zt09_chr_1_00978"	"brown"	"M3"
"865"	"Zt09_chr_1_00979"	"turquoise"	"M1"
"866"	"Zt09_chr_1_00980"	"darkgreen"	"M22"
"867"	"Zt09_chr_1_00981"	"lightgreen"	"M18"
"868"	"Zt09_chr_1_00982"	"lightgreen"	"M18"
"869"	"Zt09_chr_1_00983"	"blue"	"M2"
"870"	"Zt09_chr_1_00984"	"brown"	"M3"
"871"	"Zt09_chr_1_00986"	"grey"	"M0"
"872"	"Zt09_chr_1_00987"	"pink"	"M8"
"873"	"Zt09_chr_1_00988"	"pink"	"M8"
"874"	"Zt09_chr_1_00989"	"purple"	"M10"
"875"	"Zt09_chr_1_00990"	"brown"	"M3"
"876"	"Zt09_chr_1_00991"	"greenyellow"	"M11"
"877"	"Zt09_chr_1_00992"	"turquoise"	"M1"
"878"	"Zt09_chr_1_00993"	"grey"	"M0"
"879"	"Zt09_chr_1_00994"	"midnightblue"	"M15"
"880"	"Zt09_chr_1_00995"	"brown"	"M3"
"881"	"Zt09_chr_1_00996"	"turquoise"	"M1"
"882"	"Zt09_chr_1_00997"	"blue"	"M2"
"883"	"Zt09_chr_1_00998"	"grey"	"M0"
"884"	"Zt09_chr_1_00999"	"green"	"M5"
"885"	"Zt09_chr_1_01001"	"grey"	"M0"
"886"	"Zt09_chr_1_01002"	"blue"	"M2"
"887"	"Zt09_chr_1_01003"	"grey"	"M0"
"888"	"Zt09_chr_1_01004"	"green"	"M5"
"889"	"Zt09_chr_1_01005"	"green"	"M5"
"890"	"Zt09_chr_1_01006"	"grey"	"M0"
"891"	"Zt09_chr_1_01007"	"green"	"M5"
"892"	"Zt09_chr_1_01008"	"green"	"M5"
"893"	"Zt09_chr_1_01009"	"purple"	"M10"
"894"	"Zt09_chr_1_01010"	"turquoise"	"M1"
"895"	"Zt09_chr_1_01011"	"grey"	"M0"
"896"	"Zt09_chr_1_01012"	"blue"	"M2"
"897"	"Zt09_chr_1_01013"	"purple"	"M10"
"898"	"Zt09_chr_1_01014"	"green"	"M5"
"899"	"Zt09_chr_1_01015"	"purple"	"M10"
"900"	"Zt09_chr_1_01016"	"green"	"M5"
"901"	"Zt09_chr_1_01017"	"brown"	"M3"
"902"	"Zt09_chr_1_01018"	"green"	"M5"
"903"	"Zt09_chr_1_01020"	"purple"	"M10"
"904"	"Zt09_chr_1_01021"	"greenyellow"	"M11"
"905"	"Zt09_chr_1_01022"	"lightgreen"	"M18"
"906"	"Zt09_chr_1_01024"	"darkorange"	"M26"
"907"	"Zt09_chr_1_01025"	"darkorange"	"M26"
"908"	"Zt09_chr_1_01026"	"brown"	"M3"
"909"	"Zt09_chr_1_01027"	"blue"	"M2"
"910"	"Zt09_chr_1_01028"	"lightgreen"	"M18"
"911"	"Zt09_chr_1_01029"	"darkturquoise"	"M23"
"912"	"Zt09_chr_1_01030"	"blue"	"M2"
"913"	"Zt09_chr_1_01031"	"red"	"M6"
"914"	"Zt09_chr_1_01032"	"green"	"M5"
"915"	"Zt09_chr_1_01033"	"green"	"M5"
"916"	"Zt09_chr_1_01034"	"grey"	"M0"
"917"	"Zt09_chr_1_01036"	"blue"	"M2"
"918"	"Zt09_chr_1_01037"	"turquoise"	"M1"
"919"	"Zt09_chr_1_01038"	"grey"	"M0"
"920"	"Zt09_chr_1_01039"	"red"	"M6"
"921"	"Zt09_chr_1_01040"	"grey"	"M0"
"922"	"Zt09_chr_1_01041"	"blue"	"M2"
"923"	"Zt09_chr_1_01042"	"lightgreen"	"M18"
"924"	"Zt09_chr_1_01043"	"turquoise"	"M1"
"925"	"Zt09_chr_1_01044"	"grey"	"M0"
"926"	"Zt09_chr_1_01045"	"pink"	"M8"
"927"	"Zt09_chr_1_01046"	"red"	"M6"
"928"	"Zt09_chr_1_01047"	"red"	"M6"
"929"	"Zt09_chr_1_01048"	"green"	"M5"
"930"	"Zt09_chr_1_01049"	"grey"	"M0"
"931"	"Zt09_chr_1_01050"	"blue"	"M2"
"932"	"Zt09_chr_1_01051"	"grey"	"M0"
"933"	"Zt09_chr_1_01052"	"purple"	"M10"
"934"	"Zt09_chr_1_01053"	"turquoise"	"M1"
"935"	"Zt09_chr_1_01054"	"midnightblue"	"M15"
"936"	"Zt09_chr_1_01055"	"darkgreen"	"M22"
"937"	"Zt09_chr_1_01056"	"greenyellow"	"M11"
"938"	"Zt09_chr_1_01057"	"red"	"M6"
"939"	"Zt09_chr_1_01058"	"turquoise"	"M1"
"940"	"Zt09_chr_1_01059"	"red"	"M6"
"941"	"Zt09_chr_1_01060"	"red"	"M6"
"942"	"Zt09_chr_1_01061"	"midnightblue"	"M15"
"943"	"Zt09_chr_1_01062"	"grey"	"M0"
