"kWithin"	"Module"
"Zt09_chr_2_00811"	0.0188415553959541	"M1"
"Zt09_chr_5_00809"	0.0188385053634353	"M1"
"Zt09_chr_3_00605"	0.0187244584797719	"M1"
"Zt09_chr_11_00156"	0.0186244617347709	"M1"
"Zt09_chr_12_00033"	0.0185987319652973	"M1"
"Zt09_chr_8_00736"	0.0183788699117987	"M1"
"Zt09_chr_8_00277"	0.018325111252556	"M1"
"Zt09_chr_3_00342"	0.0183086486448063	"M1"
"Zt09_chr_2_00668"	0.0181711473567559	"M1"
"Zt09_chr_12_00165"	0.018102710006063	"M1"
"Zt09_chr_5_00474"	0.0177304988592277	"M1"
"Zt09_chr_8_00570"	0.0174941918661597	"M1"
"Zt09_chr_2_00890"	0.0174836843693263	"M1"
"Zt09_chr_1_01188"	0.0173201939212469	"M1"
"Zt09_chr_5_00606"	0.0170833281742571	"M1"
"Zt09_chr_4_00574"	0.0170828329342848	"M1"
"Zt09_chr_6_00082"	0.0164764798875586	"M1"
"Zt09_chr_1_00824"	0.0163520996074227	"M1"
"Zt09_chr_1_00411"	0.0163049691544669	"M1"
"Zt09_chr_4_00300"	0.0161956767037914	"M1"
"Zt09_chr_1_01394"	0.0160147585086138	"M1"
"Zt09_chr_2_00660"	0.0160029572931387	"M1"
"Zt09_chr_11_00271"	0.0157938896946785	"M1"
"Zt09_chr_1_00158"	0.0156673777887102	"M1"
"Zt09_chr_1_00376"	0.0156253440701499	"M1"
"Zt09_chr_7_00250"	0.015382850077921	"M1"
"Zt09_chr_1_00269"	0.0152690671782976	"M1"
"Zt09_chr_6_00274"	0.0151569172997331	"M1"
"Zt09_chr_12_00247"	0.0149046305401117	"M1"
"Zt09_chr_4_00327"	0.0148862984303472	"M1"
"Zt09_chr_7_00077"	0.0148160303972594	"M1"
"Zt09_chr_8_00026"	0.0147795703584043	"M1"
"Zt09_chr_8_00622"	0.0146892970764678	"M1"
"Zt09_chr_1_02109"	0.0146470623328493	"M1"
"Zt09_chr_7_00575"	0.0146441920814923	"M1"
"Zt09_chr_2_00818"	0.0146410327592649	"M1"
"Zt09_chr_9_00118"	0.0145387497814448	"M1"
"Zt09_chr_1_01204"	0.0144970201600896	"M1"
"Zt09_chr_3_00187"	0.0142262367823296	"M1"
"Zt09_chr_7_00243"	0.0141814053041824	"M1"
"Zt09_chr_6_00199"	0.0139496360997944	"M1"
"Zt09_chr_5_00097"	0.013804926767849	"M1"
"Zt09_chr_4_00544"	0.0136389595739725	"M1"
"Zt09_chr_2_00455"	0.0136107681813341	"M1"
"Zt09_chr_2_00994"	0.0135160327446797	"M1"
"Zt09_chr_6_00263"	0.0134735839081146	"M1"
"Zt09_chr_3_00731"	0.0134526582027524	"M1"
"Zt09_chr_1_01804"	0.0133221740211834	"M1"
"Zt09_chr_2_00957"	0.0132664711053097	"M1"
"Zt09_chr_12_00447"	0.0132128488453019	"M1"
"Zt09_chr_6_00387"	0.012973212087359	"M1"
"Zt09_chr_7_00397"	0.0128436832456881	"M1"
"Zt09_chr_1_01838"	0.0126555177747683	"M1"
"Zt09_chr_6_00080"	0.0125311973193509	"M1"
"Zt09_chr_2_00511"	0.0124413830926646	"M1"
"Zt09_chr_2_00953"	0.0124304083668581	"M1"
"Zt09_chr_1_01365"	0.0124236462439796	"M1"
"Zt09_chr_2_00859"	0.0124161016701176	"M1"
"Zt09_chr_11_00299"	0.0122621672460057	"M1"
"Zt09_chr_1_00920"	0.012065468762948	"M1"
"Zt09_chr_12_00134"	0.012047240289063	"M1"
"Zt09_chr_13_00013"	0.0120042848355982	"M1"
"Zt09_chr_4_00232"	0.0119385365902247	"M1"
"Zt09_chr_3_00051"	0.0118446516791856	"M1"
"Zt09_chr_6_00286"	0.0117051350972599	"M1"
"Zt09_chr_13_00156"	0.0116981618639602	"M1"
"Zt09_chr_6_00423"	0.0116888275715179	"M1"
"Zt09_chr_10_00186"	0.0116327249593938	"M1"
"Zt09_chr_2_00988"	0.0116306493495788	"M1"
"Zt09_chr_5_00826"	0.0116100541653641	"M1"
"Zt09_chr_2_00446"	0.0114036853210427	"M1"
"Zt09_chr_1_01037"	0.0113741090507928	"M1"
"Zt09_chr_11_00177"	0.0113256079706015	"M1"
"Zt09_chr_4_00454"	0.0111733169707965	"M1"
"Zt09_chr_13_00035"	0.0110745193712939	"M1"
"Zt09_chr_1_01777"	0.0107842067138965	"M1"
"Zt09_chr_5_00842"	0.0107363302924222	"M1"
"Zt09_chr_1_02085"	0.0107109788647287	"M1"
"Zt09_chr_1_00663"	0.0106561713310743	"M1"
"Zt09_chr_4_00705"	0.0106008645931332	"M1"
"Zt09_chr_2_00297"	0.0105972193585298	"M1"
"Zt09_chr_8_00206"	0.0104979484294165	"M1"
"Zt09_chr_12_00197"	0.0104956449448767	"M1"
"Zt09_chr_4_00085"	0.0103976038290261	"M1"
"Zt09_chr_1_00801"	0.0101905405410576	"M1"
"Zt09_chr_1_01681"	0.0101827130469424	"M1"
"Zt09_chr_3_00031"	0.0101656344713466	"M1"
"Zt09_chr_1_00877"	0.0101654794351641	"M1"
"Zt09_chr_6_00226"	0.0101463252769937	"M1"
"Zt09_chr_3_00482"	0.0101439886495936	"M1"
"Zt09_chr_1_00307"	0.0101434494098681	"M1"
"Zt09_chr_3_00037"	0.0100747992927825	"M1"
"Zt09_chr_9_00351"	0.0100481149774336	"M1"
"Zt09_chr_2_00913"	0.0100155842963163	"M1"
"Zt09_chr_1_00947"	0.00995416474575729	"M1"
"Zt09_chr_5_00580"	0.00990603449296581	"M1"
"Zt09_chr_1_02046"	0.00975095281882698	"M1"
"Zt09_chr_12_00263"	0.00970130967322923	"M1"
"Zt09_chr_3_00979"	0.00949572208980146	"M1"
"Zt09_chr_1_00925"	0.00941641270064202	"M1"
"Zt09_chr_2_00054"	0.00941484274947604	"M1"
"Zt09_chr_3_00479"	0.0094009319995186	"M1"
"Zt09_chr_4_00200"	0.00938654184984562	"M1"
"Zt09_chr_13_00134"	0.00919101947817261	"M1"
"Zt09_chr_5_00673"	0.00914519804132379	"M1"
"Zt09_chr_4_00215"	0.0091304360266617	"M1"
"Zt09_chr_10_00189"	0.00912402145425561	"M1"
"Zt09_chr_8_00017"	0.00900681712149269	"M1"
"Zt09_chr_2_00270"	0.00895814340677461	"M1"
"Zt09_chr_7_00331"	0.00890018786521883	"M1"
"Zt09_chr_5_00443"	0.00864602043852976	"M1"
"Zt09_chr_3_00323"	0.00862740886363314	"M1"
"Zt09_chr_2_00517"	0.00845307315783519	"M1"
"Zt09_chr_12_00364"	0.0084254882333807	"M1"
"Zt09_chr_2_00479"	0.00839173035095643	"M1"
"Zt09_chr_7_00142"	0.00838844501216851	"M1"
"Zt09_chr_6_00085"	0.00833957557358835	"M1"
"Zt09_chr_2_00546"	0.00832277300966941	"M1"
"Zt09_chr_1_01266"	0.00828883695360551	"M1"
"Zt09_chr_5_00598"	0.0081171258789107	"M1"
"Zt09_chr_1_01174"	0.00811608916184654	"M1"
"Zt09_chr_4_00285"	0.00805096540428175	"M1"
"Zt09_chr_2_00599"	0.00801497853190123	"M1"
"Zt09_chr_2_01209"	0.00799302275525462	"M1"
"Zt09_chr_1_01940"	0.00794075511288082	"M1"
"Zt09_chr_8_00645"	0.00793891911468634	"M1"
"Zt09_chr_3_00448"	0.00791426485516706	"M1"
"Zt09_chr_8_00443"	0.00777234515012978	"M1"
"Zt09_chr_4_00126"	0.00774457741499702	"M1"
"Zt09_chr_7_00572"	0.00760376381567423	"M1"
"Zt09_chr_1_00265"	0.00756679225108317	"M1"
"Zt09_chr_6_00470"	0.00750642215356676	"M1"
"Zt09_chr_1_01746"	0.00745757713130999	"M1"
"Zt09_chr_2_00795"	0.0073553368662122	"M1"
"Zt09_chr_13_00338"	0.00733545943071122	"M1"
"Zt09_chr_7_00075"	0.0073279518893647	"M1"
"Zt09_chr_3_00520"	0.00728092184850478	"M1"
"Zt09_chr_2_01097"	0.00724623684907904	"M1"
"Zt09_chr_5_00758"	0.00724517017777828	"M1"
"Zt09_chr_1_00702"	0.00723142698266143	"M1"
"Zt09_chr_8_00091"	0.00722012302126797	"M1"
"Zt09_chr_5_00697"	0.0072198056901892	"M1"
"Zt09_chr_1_00394"	0.00718420561376318	"M1"
"Zt09_chr_4_00228"	0.00712156809157107	"M1"
"Zt09_chr_1_00570"	0.00706725249501548	"M1"
"Zt09_chr_3_00462"	0.00697867657371321	"M1"
"Zt09_chr_13_00261"	0.00688682197960665	"M1"
"Zt09_chr_9_00610"	0.00684034811379852	"M1"
"Zt09_chr_3_00656"	0.00675913351564938	"M1"
"Zt09_chr_1_00976"	0.00671086482012255	"M1"
"Zt09_chr_3_00698"	0.00670775707207389	"M1"
"Zt09_chr_9_00037"	0.00667219469932898	"M1"
"Zt09_chr_2_00719"	0.00666359201806584	"M1"
"Zt09_chr_6_00162"	0.00659836161313623	"M1"
"Zt09_chr_1_00814"	0.00649412208722904	"M1"
"Zt09_chr_5_00595"	0.00639738688333747	"M1"
"Zt09_chr_11_00215"	0.00634916879847343	"M1"
"Zt09_chr_3_00401"	0.00630942836902678	"M1"
"Zt09_chr_9_00168"	0.00620814197375506	"M1"
"Zt09_chr_4_00703"	0.00620667401528013	"M1"
"Zt09_chr_2_01077"	0.00615209238691286	"M1"
"Zt09_chr_1_00963"	0.00612888497076177	"M1"
"Zt09_chr_1_00148"	0.00612396830439835	"M1"
"Zt09_chr_1_00979"	0.00612040601276125	"M1"
"Zt09_chr_1_01663"	0.00605699209921051	"M1"
"Zt09_chr_11_00235"	0.00604457055766581	"M1"
"Zt09_chr_2_00274"	0.00601554816788209	"M1"
"Zt09_chr_11_00466"	0.00589861114630144	"M1"
"Zt09_chr_7_00550"	0.00582969248817759	"M1"
"Zt09_chr_2_01073"	0.00581748432656086	"M1"
"Zt09_chr_12_00031"	0.00579346292968232	"M1"
"Zt09_chr_3_00018"	0.00575002702745468	"M1"
"Zt09_chr_5_00225"	0.00571080435468207	"M1"
"Zt09_chr_6_00042"	0.00566788251409259	"M1"
"Zt09_chr_1_01994"	0.00559897298006058	"M1"
"Zt09_chr_4_00836"	0.0055332389267267	"M1"
"Zt09_chr_11_00375"	0.00551183218036407	"M1"
"Zt09_chr_2_00672"	0.00544841966656123	"M1"
"Zt09_chr_8_00313"	0.0054321117778586	"M1"
"Zt09_chr_4_00767"	0.00540361890694862	"M1"
"Zt09_chr_2_00392"	0.00532448725727779	"M1"
"Zt09_chr_3_00729"	0.00527944451115668	"M1"
"Zt09_chr_3_00328"	0.00511393621151669	"M1"
"Zt09_chr_2_00009"	0.0050284553814266	"M1"
"Zt09_chr_7_00193"	0.00494655357432185	"M1"
"Zt09_chr_1_00275"	0.00492818785115211	"M1"
"Zt09_chr_12_00032"	0.00486781476469263	"M1"
"Zt09_chr_8_00405"	0.00485250894586816	"M1"
"Zt09_chr_5_00338"	0.0048355029324468	"M1"
"Zt09_chr_4_00541"	0.00483323671829008	"M1"
"Zt09_chr_1_01430"	0.00478332858139864	"M1"
"Zt09_chr_1_02033"	0.00467743784994521	"M1"
"Zt09_chr_4_00865"	0.00467393344423991	"M1"
"Zt09_chr_7_00208"	0.00466061445420066	"M1"
"Zt09_chr_9_00293"	0.00459544163849088	"M1"
"Zt09_chr_1_00325"	0.0045188444241924	"M1"
"Zt09_chr_4_00054"	0.00450553586992984	"M1"
"Zt09_chr_1_01733"	0.00450449768612749	"M1"
"Zt09_chr_10_00144"	0.00444965202202022	"M1"
"Zt09_chr_10_00162"	0.00435222494868675	"M1"
"Zt09_chr_1_01884"	0.00434313623409895	"M1"
"Zt09_chr_5_00755"	0.0043000910639781	"M1"
"Zt09_chr_2_00102"	0.00422830377684575	"M1"
"Zt09_chr_3_00593"	0.00422115266961758	"M1"
"Zt09_chr_13_00331"	0.00416806716810479	"M1"
"Zt09_chr_2_00399"	0.00412795834499436	"M1"
"Zt09_chr_2_00567"	0.00412790317968341	"M1"
"Zt09_chr_2_00804"	0.00410923732472118	"M1"
"Zt09_chr_11_00355"	0.00409983836015947	"M1"
"Zt09_chr_9_00183"	0.00398569892015597	"M1"
"Zt09_chr_6_00489"	0.00397533516916314	"M1"
"Zt09_chr_7_00194"	0.00393883282390666	"M1"
"Zt09_chr_1_00856"	0.00380074025003734	"M1"
"Zt09_chr_9_00269"	0.00376947824212887	"M1"
"Zt09_chr_13_00128"	0.00371004096527634	"M1"
"Zt09_chr_3_00466"	0.00369765428814528	"M1"
"Zt09_chr_12_00107"	0.00369004354631634	"M1"
"Zt09_chr_10_00537"	0.0036893589034735	"M1"
"Zt09_chr_3_00732"	0.00367893363554819	"M1"
"Zt09_chr_1_01990"	0.00364650166751769	"M1"
"Zt09_chr_4_00128"	0.00358361802236655	"M1"
"Zt09_chr_2_00989"	0.0035814185786953	"M1"
"Zt09_chr_12_00142"	0.00357624687296097	"M1"
"Zt09_chr_2_00376"	0.00354559521438552	"M1"
"Zt09_chr_10_00292"	0.00353955804116076	"M1"
"Zt09_chr_1_01879"	0.00351618537177394	"M1"
"Zt09_chr_1_00659"	0.00351145502116303	"M1"
"Zt09_chr_4_00136"	0.00348116297044971	"M1"
"Zt09_chr_1_01491"	0.00346697559838062	"M1"
"Zt09_chr_3_00666"	0.00342904641517426	"M1"
"Zt09_chr_2_01023"	0.00341313108941881	"M1"
"Zt09_chr_12_00195"	0.00334488950746382	"M1"
"Zt09_chr_6_00054"	0.00327687529178373	"M1"
"Zt09_chr_4_00069"	0.003242747949968	"M1"
"Zt09_chr_1_01742"	0.00318380254899332	"M1"
"Zt09_chr_9_00017"	0.00316318388712526	"M1"
"Zt09_chr_6_00340"	0.00311584871577855	"M1"
"Zt09_chr_6_00299"	0.00311277989667892	"M1"
"Zt09_chr_4_00197"	0.00308026657518239	"M1"
"Zt09_chr_1_00048"	0.0030801413613641	"M1"
"Zt09_chr_12_00291"	0.00294129573393874	"M1"
"Zt09_chr_13_00095"	0.00288877592940951	"M1"
"Zt09_chr_1_01379"	0.00287486542545926	"M1"
"Zt09_chr_1_00992"	0.00285505559191584	"M1"
"Zt09_chr_4_00533"	0.00264285178701741	"M1"
"Zt09_chr_2_00129"	0.00258465529354508	"M1"
"Zt09_chr_1_01285"	0.00255277612304248	"M1"
"Zt09_chr_1_01067"	0.00254146406922086	"M1"
"Zt09_chr_4_00483"	0.00249268950545954	"M1"
"Zt09_chr_1_00526"	0.00248947690236775	"M1"
"Zt09_chr_1_00522"	0.00247685616868754	"M1"
"Zt09_chr_7_00109"	0.00244041688162639	"M1"
"Zt09_chr_9_00201"	0.00243458371297224	"M1"
"Zt09_chr_1_00345"	0.00236295119230864	"M1"
"Zt09_chr_12_00254"	0.00227085690028108	"M1"
"Zt09_chr_1_00750"	0.00222188756361665	"M1"
"Zt09_chr_1_00420"	0.00219273221924811	"M1"
"Zt09_chr_4_00345"	0.00217546593035195	"M1"
"Zt09_chr_1_01155"	0.00210332286875679	"M1"
"Zt09_chr_4_00556"	0.00208381376498311	"M1"
"Zt09_chr_1_01431"	0.00206926768140505	"M1"
"Zt09_chr_7_00084"	0.0019688266139765	"M1"
"Zt09_chr_7_00139"	0.00184454097150888	"M1"
"Zt09_chr_1_01122"	0.00184283934904407	"M1"
"Zt09_chr_2_00987"	0.0017966262128063	"M1"
"Zt09_chr_12_00211"	0.00178120789309906	"M1"
"Zt09_chr_4_00553"	0.00175568773236922	"M1"
"Zt09_chr_7_00281"	0.00174349380796843	"M1"
"Zt09_chr_12_00042"	0.00172291394467131	"M1"
"Zt09_chr_1_00958"	0.00170984766897993	"M1"
"Zt09_chr_2_00863"	0.00170072197447045	"M1"
"Zt09_chr_3_01089"	0.00164136625153257	"M1"
"Zt09_chr_4_00461"	0.00159891993459088	"M1"
"Zt09_chr_1_00426"	0.00153005319757006	"M1"
"Zt09_chr_2_01106"	0.0015242150145808	"M1"
"Zt09_chr_11_00081"	0.00149822828660941	"M1"
"Zt09_chr_13_00272"	0.0014751507481917	"M1"
"Zt09_chr_8_00240"	0.00144298792850749	"M1"
"Zt09_chr_7_00830"	0.00143724637034108	"M1"
"Zt09_chr_2_01199"	0.00141969859964425	"M1"
"Zt09_chr_3_01107"	0.00141556257135216	"M1"
"Zt09_chr_11_00162"	0.0014140068473047	"M1"
"Zt09_chr_3_00606"	0.00140223454719542	"M1"
"Zt09_chr_1_00791"	0.00139948590855646	"M1"
"Zt09_chr_4_00242"	0.00135897519792387	"M1"
"Zt09_chr_3_00278"	0.00135669603814822	"M1"
"Zt09_chr_13_00100"	0.00133176679399227	"M1"
"Zt09_chr_6_00593"	0.0013265087685592	"M1"
"Zt09_chr_1_01872"	0.00132158440203676	"M1"
"Zt09_chr_1_00665"	0.00130427279160859	"M1"
"Zt09_chr_7_00117"	0.00124965347641023	"M1"
"Zt09_chr_10_00007"	0.00124072317468381	"M1"
"Zt09_chr_2_01170"	0.00123441061666495	"M1"
"Zt09_chr_3_00131"	0.00120441437467159	"M1"
"Zt09_chr_10_00207"	0.00119217682987673	"M1"
"Zt09_chr_8_00749"	0.00115094555518472	"M1"
"Zt09_chr_1_01860"	0.00114325505436996	"M1"
"Zt09_chr_9_00117"	0.00111343176793567	"M1"
"Zt09_chr_1_01237"	0.00110395041834079	"M1"
"Zt09_chr_11_00395"	0.00110370674434328	"M1"
"Zt09_chr_7_00246"	0.00110112439514022	"M1"
"Zt09_chr_5_00681"	0.0010881443364438	"M1"
"Zt09_chr_6_00035"	0.00107696125600441	"M1"
"Zt09_chr_6_00196"	0.00107685588868871	"M1"
"Zt09_chr_4_00018"	0.00104460399920706	"M1"
"Zt09_chr_3_00955"	0.00103032985439453	"M1"
"Zt09_chr_4_00669"	0.000991707013233598	"M1"
"Zt09_chr_1_00309"	0.00098901133159502	"M1"
"Zt09_chr_13_00353"	0.000941102024788593	"M1"
"Zt09_chr_13_00154"	0.000931323243743456	"M1"
"Zt09_chr_2_00923"	0.000911357253242559	"M1"
"Zt09_chr_8_00158"	0.000901110742783596	"M1"
"Zt09_chr_1_01461"	0.000836496972995385	"M1"
"Zt09_chr_11_00031"	0.000820837577587205	"M1"
"Zt09_chr_11_00018"	0.000804919199583715	"M1"
"Zt09_chr_6_00238"	0.000800899756666703	"M1"
"Zt09_chr_2_00979"	0.00074225073339501	"M1"
"Zt09_chr_5_00170"	0.000730440429469412	"M1"
"Zt09_chr_8_00286"	0.000722998353047388	"M1"
"Zt09_chr_5_00405"	0.000712076096122687	"M1"
"Zt09_chr_2_00921"	0.0006949814977829	"M1"
"Zt09_chr_9_00418"	0.00064646149776095	"M1"
"Zt09_chr_11_00443"	0.000620597350524284	"M1"
"Zt09_chr_7_00291"	0.000604045783010436	"M1"
"Zt09_chr_3_00034"	0.000589076515558777	"M1"
"Zt09_chr_19_00061"	0.000588629850337359	"M1"
"Zt09_chr_3_00287"	0.000562373237503267	"M1"
"Zt09_chr_8_00547"	0.000557839551831584	"M1"
"Zt09_chr_10_00263"	0.000552798093217049	"M1"
"Zt09_chr_10_00114"	0.000545975499459057	"M1"
"Zt09_chr_6_00606"	0.000530827638359988	"M1"
"Zt09_chr_4_00494"	0.000512536103826061	"M1"
"Zt09_chr_3_00552"	0.000505796451674612	"M1"
"Zt09_chr_11_00164"	0.000498178196578399	"M1"
"Zt09_chr_2_00866"	0.000496217754223057	"M1"
"Zt09_chr_1_00320"	0.000446540119069765	"M1"
"Zt09_chr_2_01022"	0.000428289429391377	"M1"
"Zt09_chr_13_00037"	0.00041872502763749	"M1"
"Zt09_chr_1_00776"	0.000417355698621693	"M1"
"Zt09_chr_13_00329"	0.000397592411793392	"M1"
"Zt09_chr_13_00309"	0.000388792026748707	"M1"
"Zt09_chr_8_00454"	0.000384706319261542	"M1"
"Zt09_chr_19_00013"	0.000380379619048129	"M1"
"Zt09_chr_4_00814"	0.000379470434839349	"M1"
"Zt09_chr_3_00585"	0.000379180361773425	"M1"
"Zt09_chr_6_00328"	0.000373692353456789	"M1"
"Zt09_chr_1_01859"	0.000356841100863465	"M1"
"Zt09_chr_3_00103"	0.000350667413964277	"M1"
"Zt09_chr_1_01739"	0.000303316002519563	"M1"
"Zt09_chr_6_00614"	0.000299594530951795	"M1"
"Zt09_chr_1_00310"	0.000291484125046063	"M1"
"Zt09_chr_3_00715"	0.000276872141216815	"M1"
"Zt09_chr_2_00944"	0.000275107230760843	"M1"
"Zt09_chr_11_00523"	0.000267166978864789	"M1"
"Zt09_chr_2_00594"	0.000245494854088157	"M1"
"Zt09_chr_1_01546"	0.000220938551587219	"M1"
"Zt09_chr_12_00408"	0.000202755580904499	"M1"
"Zt09_chr_5_00402"	0.000185518379292976	"M1"
"Zt09_chr_1_01134"	0.000182825313184593	"M1"
"Zt09_chr_1_00636"	0.000182338683900251	"M1"
"Zt09_chr_3_00236"	0.000176496875874542	"M1"
"Zt09_chr_2_00943"	0.000170549266187411	"M1"
"Zt09_chr_1_01010"	0.00016127133971478	"M1"
"Zt09_chr_12_00002"	0.000152526126827224	"M1"
"Zt09_chr_6_00428"	0.000147449411106141	"M1"
"Zt09_chr_8_00162"	0.000134117905535915	"M1"
"Zt09_chr_5_00120"	0.00013363522067045	"M1"
"Zt09_chr_13_00228"	0.000124254663172823	"M1"
"Zt09_chr_4_00354"	0.000101765362478138	"M1"
"Zt09_chr_8_00320"	7.99907164129726e-05	"M1"
"Zt09_chr_4_00509"	7.41304052102299e-05	"M1"
"Zt09_chr_1_00225"	1	"M10"
"Zt09_chr_4_00736"	0.94033580440287	"M10"
"Zt09_chr_1_01052"	0.891853298251387	"M10"
"Zt09_chr_2_00236"	0.88583586418638	"M10"
"Zt09_chr_3_00300"	0.83021327601943	"M10"
"Zt09_chr_1_01398"	0.773168341728246	"M10"
"Zt09_chr_5_00500"	0.766830878039063	"M10"
"Zt09_chr_8_00419"	0.70246851788528	"M10"
"Zt09_chr_10_00046"	0.682473289798076	"M10"
"Zt09_chr_1_01020"	0.658927451196108	"M10"
"Zt09_chr_5_00290"	0.658380659844468	"M10"
"Zt09_chr_12_00070"	0.625096366491672	"M10"
"Zt09_chr_8_00539"	0.623640069660012	"M10"
"Zt09_chr_5_00302"	0.609236901825447	"M10"
"Zt09_chr_1_01513"	0.595863545527308	"M10"
"Zt09_chr_10_00378"	0.588278858002644	"M10"
"Zt09_chr_6_00319"	0.583168738694146	"M10"
"Zt09_chr_2_01025"	0.574258421486719	"M10"
"Zt09_chr_5_00310"	0.57281316101788	"M10"
"Zt09_chr_2_00345"	0.551192728718944	"M10"
"Zt09_chr_1_01703"	0.546801168681643	"M10"
"Zt09_chr_8_00507"	0.538345154354754	"M10"
"Zt09_chr_4_00610"	0.520362552618066	"M10"
"Zt09_chr_12_00139"	0.501423717098835	"M10"
"Zt09_chr_11_00437"	0.486530864304608	"M10"
"Zt09_chr_4_00577"	0.484435650486644	"M10"
"Zt09_chr_1_00989"	0.481812646700828	"M10"
"Zt09_chr_5_00448"	0.477103815513474	"M10"
"Zt09_chr_1_00137"	0.476195302085078	"M10"
"Zt09_chr_1_01955"	0.47404016798918	"M10"
"Zt09_chr_6_00349"	0.468087635661158	"M10"
"Zt09_chr_3_00355"	0.46223429639954	"M10"
"Zt09_chr_5_00486"	0.456026009517912	"M10"
"Zt09_chr_4_00581"	0.448893349377335	"M10"
"Zt09_chr_6_00105"	0.443532366753974	"M10"
"Zt09_chr_12_00258"	0.437457307042526	"M10"
"Zt09_chr_1_01121"	0.436546115775162	"M10"
"Zt09_chr_1_01015"	0.418055942883008	"M10"
"Zt09_chr_3_00500"	0.410877267376483	"M10"
"Zt09_chr_5_00428"	0.409506373294359	"M10"
"Zt09_chr_7_00182"	0.401478290819755	"M10"
"Zt09_chr_13_00281"	0.401175868164316	"M10"
"Zt09_chr_1_00349"	0.389476230686771	"M10"
"Zt09_chr_1_00612"	0.375262164379308	"M10"
"Zt09_chr_8_00510"	0.363546385672386	"M10"
"Zt09_chr_2_00235"	0.360002580152425	"M10"
"Zt09_chr_1_01699"	0.349811923224807	"M10"
"Zt09_chr_1_02018"	0.344925576236093	"M10"
"Zt09_chr_1_00860"	0.33156030947684	"M10"
"Zt09_chr_12_00078"	0.326202268782306	"M10"
"Zt09_chr_3_00414"	0.324148663163608	"M10"
"Zt09_chr_7_00213"	0.323680959318131	"M10"
"Zt09_chr_3_00542"	0.32198506592373	"M10"
"Zt09_chr_5_00596"	0.318580968270494	"M10"
"Zt09_chr_1_02030"	0.311901743009449	"M10"
"Zt09_chr_3_00826"	0.302075543800324	"M10"
"Zt09_chr_12_00080"	0.296820553902674	"M10"
"Zt09_chr_5_00439"	0.288171859936769	"M10"
"Zt09_chr_1_01282"	0.285001560967432	"M10"
"Zt09_chr_1_01911"	0.283407658089053	"M10"
"Zt09_chr_1_01219"	0.281866204434715	"M10"
"Zt09_chr_2_00596"	0.281504561927733	"M10"
"Zt09_chr_2_00564"	0.276568078353907	"M10"
"Zt09_chr_1_00372"	0.273846636321129	"M10"
"Zt09_chr_1_01578"	0.272024790785489	"M10"
"Zt09_chr_4_00106"	0.270132388497209	"M10"
"Zt09_chr_8_00309"	0.270028169953086	"M10"
"Zt09_chr_3_00581"	0.265101265111996	"M10"
"Zt09_chr_3_00351"	0.264666887340501	"M10"
"Zt09_chr_7_00392"	0.263667820464735	"M10"
"Zt09_chr_1_00914"	0.257153776207997	"M10"
"Zt09_chr_7_00167"	0.256296627210506	"M10"
"Zt09_chr_1_00800"	0.25165716132841	"M10"
"Zt09_chr_9_00571"	0.246755608840833	"M10"
"Zt09_chr_3_00765"	0.232570985085122	"M10"
"Zt09_chr_1_01758"	0.2291783469999	"M10"
"Zt09_chr_1_01180"	0.228827409373054	"M10"
"Zt09_chr_1_01682"	0.227403398835418	"M10"
"Zt09_chr_3_00540"	0.226129805378071	"M10"
"Zt09_chr_1_01889"	0.224918586767193	"M10"
"Zt09_chr_9_00177"	0.221761947203035	"M10"
"Zt09_chr_5_00084"	0.221555063888108	"M10"
"Zt09_chr_3_00310"	0.215935850350273	"M10"
"Zt09_chr_1_01362"	0.21552559811308	"M10"
"Zt09_chr_4_00103"	0.207336882841984	"M10"
"Zt09_chr_5_00733"	0.206661719528859	"M10"
"Zt09_chr_7_00219"	0.205853684902643	"M10"
"Zt09_chr_4_00119"	0.197234429973256	"M10"
"Zt09_chr_4_00072"	0.194924809593808	"M10"
"Zt09_chr_4_00608"	0.18791540330444	"M10"
"Zt09_chr_12_00356"	0.187071795855393	"M10"
"Zt09_chr_3_00823"	0.186456543094243	"M10"
"Zt09_chr_1_01686"	0.186152536285513	"M10"
"Zt09_chr_6_00702"	0.182994873911595	"M10"
"Zt09_chr_8_00549"	0.179583581073877	"M10"
"Zt09_chr_1_01215"	0.177294528287254	"M10"
"Zt09_chr_2_00633"	0.17402540862886	"M10"
"Zt09_chr_2_00765"	0.166437048769427	"M10"
"Zt09_chr_11_00393"	0.165449733893738	"M10"
"Zt09_chr_4_00499"	0.164087574570338	"M10"
"Zt09_chr_5_00502"	0.163204533808765	"M10"
"Zt09_chr_4_00523"	0.160593246399828	"M10"
"Zt09_chr_5_00248"	0.159394439567215	"M10"
"Zt09_chr_12_00118"	0.159267281419651	"M10"
"Zt09_chr_2_00306"	0.157695786043571	"M10"
"Zt09_chr_5_00177"	0.1571056850064	"M10"
"Zt09_chr_3_00579"	0.153359892086419	"M10"
"Zt09_chr_11_00452"	0.153074767010622	"M10"
"Zt09_chr_10_00373"	0.15302134296695	"M10"
"Zt09_chr_7_00429"	0.151565799026074	"M10"
"Zt09_chr_4_00091"	0.150896401222199	"M10"
"Zt09_chr_9_00537"	0.145243370138749	"M10"
"Zt09_chr_1_01374"	0.143679421208157	"M10"
"Zt09_chr_3_00429"	0.137194250982192	"M10"
"Zt09_chr_3_00812"	0.133556585254572	"M10"
